timeH,eventCode,eAvailableMWh,eSourceUsedMWh,eElectricityInputMWh,eHydrogenInputMWh,eFlexibleComputeInputMWh,eCableReceivedMWh,h2DeliveredKg,eComputeServiceMWhCS,eCurtailmentMWh,ensMWh,outputRevenueCNY,operatingCostCNY,economicNetCostCNY,exitflag,auditPass,strategyId,realizedElectricityShare,realizedHydrogenShare,realizedComputeShare,ratioActive,forecastMode,priorAvailableMW,posteriorAvailableMW,planningAvailableMW,forecastErrorMW,plannedElectricityShare,plannedHydrogenShare,plannedComputeShare,rawPlannedElectricityShare,rawPlannedHydrogenShare,rawPlannedComputeShare,plannedRatioActive,planHeldByDeadband,planShareChangeL1,eventRiskLevel,riskQuantile,bessReserveTargetSOC,bessReserveShortfallMWh,planStatus,planFallbackUsed,planFallbackMessage,reliabilityRelaxationUsed,minimumFeasibleENSMWh,pSourceAvailableMW,pSourceUsedMW,pCurtailmentMW,pBessChargeMW,pBessDischargeMW,bessSOC,pElectrolyzerMW,h2InventoryKg,pH2PowerMW,pCableSendMW,pComputeFacilityMW,pMarineUnservedMW,pInternalUnservedMW,pWindAvailableMW,pPVAvailableMW,pTidalAvailableMW
3554,NORMAL,59.0485199768824,59.0485199768824,9.97409393125732,0,22.6193073160606,9.17616641675673,0,26.0137967950994,0,0,20609.1783375713,1180.97039953765,-19428.2079380337,1,1,model_online_prior_posterior_event_aware,0.30601574397143,0,0.69398425602857,1,KALMAN_PRIOR_POSTERIOR,249.97524512278,92.0799129125776,92.0799129125776,-33.0313929356952,0.45601574397143,8.04911692570122e-16,0.543984256028569,0,-1.03340917432621e-16,1,1,0,0.2,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,59.0485199768824,59.0485199768824,0,0,0,0.10625,0,0,0,9.97409393125732,27.9444260456251,0,0,0,59.0485199768824,0
3555,NORMAL,63.4137428495904,63.4137428495904,6.7172770781815,0,25.8883721245952,6.17989491192698,0,29.0679018006713,0,0,21417.1256791981,1268.27485699181,-21579.8867287906,1,1,model_online_prior_posterior_event_aware,0.20601574397143,0,0.79398425602857,1,KALMAN_PRIOR_POSTERIOR,248.348413359413,96.8109380291764,96.8109380291764,-33.397195179586,0.35601574397143,8.04911693346735e-16,0.643984256028569,0,-1.37232022998667e-16,1,1,0,0.2,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,63.4137428495904,63.4137428495904,0,4.34107661636369,0,0.132025142409659,0,0,0,6.7172770781815,31.2253891550452,0,0,0,63.4137428495904,0
3556,NORMAL,58.5695176138675,58.5695176138675,3.0016042032187,0,25.3112113350809,2.7614758669612,0,28.4693172280399,0,0,20297.4128220907,1171.39035227735,-20396.9370483013,1,1,model_online_prior_posterior_event_aware,0.10601574397143,0,0.89398425602857,1,KALMAN_PRIOR_POSTERIOR,242.636110411751,100.276836869136,100.276836869136,-41.7073192552685,0.25601574397143,1.02695629701771e-15,0.743984256028569,0,1.75451583083486e-16,1,1,0,0.2,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,58.5695176138675,58.5695176138675,0,3.85534530104051,0,0.154916255134587,0,0,0,3.0016042032187,30.5825681096083,0,0,0,58.5695176138675,0
3557,NORMAL,57.7385996043951,57.7385996043951,0.41682878310804,0,24.9837105230318,0.383482480459397,0,28.1295920622139,0,0,19556.8318264172,1154.7719920879,-20371.374357711,1,1,model_online_prior_posterior_event_aware,0.0164102335814297,0,0.98358976641857,1,KALMAN_PRIOR_POSTERIOR,231.558165703876,96.4645351060121,96.4645351060121,-38.725935501617,0.16641023358143,6.80011601822029e-16,0.83358976641857,0,-7.11006012402632e-17,1,1,0,0.179211020780002,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,57.7385996043951,57.7385996043951,0,5.97395578153099,0,0.190386617587428,0,0,0,0.41682878310804,30.2178150397561,0,0,0,57.7385996043951,0
3558,NORMAL,45.7051211964162,45.7051211964162,0,0,25.9014972028811,0,0,29.0810029774131,0,0,19940.5014887065,1114.05030911846,-16391.9979809573,1,1,model_online_prior_posterior_event_aware,0,0,1,1,KALMAN_PRIOR_POSTERIOR,221.887088045844,94.3350046228908,94.3350046228908,-48.6298834264746,0.108166651827929,4.64905891177693e-16,0.89183334817207,0,-2.05743725023277e-16,1,1,0,0.116487163507001,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,45.7051211964162,45.7051211964162,0,0,6.66492950633798,0.146538397150994,0,0,0,0,31.2400507027542,0,0,0,45.7051211964162,0
3559,NORMAL,31.2580498543608,31.2580498543608,0.641049813072332,0,10.3798666902312,0.589765828026545,0,14.5318564391418,0,0,12878.2439176604,808.876088095747,-9832.55601974153,1,1,model_online_prior_posterior_event_aware,0.0581666518279291,0,0.941833348172071,1,KALMAN_PRIOR_POSTERIOR,206.806423182728,83.2178377600849,83.2178377600849,-51.959787905724,0.208166651827929,4.57966997414766e-16,0.79183334817207,0.561074837560914,-1.56213039916802e-17,0.438925162439086,1,0,0.2,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,31.2580498543608,31.2580498543608,0,0,6.12383636695102,0.10625,0,0,0,0.641049813072332,15.6108364082395,0,0,0,31.2580498543608,0
3560,NORMAL,18.2242298991211,18.2242298991211,0,0,0,0,0,4.9771617025904,0,8.25251605104681,5412.82603598116,82889.6451084506,77476.8190724694,1,1,model_online_prior_posterior_event_aware,0,0,0,0,KALMAN_PRIOR_POSTERIOR,190.642049060813,68.860717240843,68.860717240843,-50.6364873417219,0.270825471911233,3.25434123556958e-16,0.729174528088767,0.387191852065939,0,0.612808147934061,1,0,0.125317640166607,0,0.5,NaN,NaN,PLAN_SOLVED,1,V5 solver returned no incumbent. Exitflag=-2. 找不到可行解。 Intlinprog 已停止，因为没有满足约束的整数点。 | FREE_STRICT: V5 solver returned no incumbent. Exitflag=-2. 找不到可行解。 Intlinprog 已停止，因为没有满足约束的整数点。 | STRICT_ZERO_ENS_INFEASIBLE; RELAXED_TO_MINIMUM_ENS,1,8.25251605104681,18.2242298991211,18.2242298991211,0,0,0,0.10625,0,0,0,0,5.34674595016792,8.25251605104681,0,1.4112,16.8130298991211,0
3561,NORMAL,17.8826067479952,17.8826067479952,0,0,0,0,0,4.86870730111315,0,8.47766422034395,5291.05438445339,85134.2943383994,79843.2399539461,1,1,model_online_prior_posterior_event_aware,0,0,0,0,KALMAN_PRIOR_POSTERIOR,177.698190933926,55.9989614682375,55.9989614682375,-38.1163547202423,0.329629664968908,2.39287755040464e-16,0.670370335031092,0.43883745207602,-2.99668576688019e-17,0.56116254792398,1,0,0.117608386115351,0,0.5,NaN,NaN,PLAN_SOLVED,1,V5 solver returned no incumbent. Exitflag=-2. 找不到可行解。 Intlinprog 已停止，因为没有满足约束的整数点。 | FREE_STRICT: V5 solver returned no incumbent. Exitflag=-2. 找不到可行解。 Intlinprog 已停止，因为没有满足约束的整数点。 | STRICT_ZERO_ENS_INFEASIBLE; RELAXED_TO_MINIMUM_ENS,1,8.47766422034395,17.8826067479952,17.8826067479952,0,0,0,0.10625,0,0,0,0,5.23027096833919,8.47766422034395,0,8.4672,9.41540674799524,0
3562,NORMAL,18.5983642161014,18.5983642161014,0,0,0,0,0,4.91278152373224,0,7.80928715801804,5513.60461446071,78464.8388645024,72951.2342500417,1,1,model_online_prior_posterior_event_aware,0,0,0,0,KALMAN_PRIOR_POSTERIOR,173.212770033359,52.3593019249871,52.3593019249871,-33.7609377088857,0.329629664968908,2.39287755040464e-16,0.670370335031092,0.348419206277405,3.42243518561262e-17,0.651580793722595,1,1,0,0,0.5,NaN,NaN,PLAN_SOLVED,1,V5 solver returned no incumbent. Exitflag=-2. 找不到可行解。 Intlinprog 已停止，因为没有满足约束的整数点。 | FREE_STRICT: V5 solver returned no incumbent. Exitflag=-2. 找不到可行解。 Intlinprog 已停止，因为没有满足约束的整数点。 | STRICT_ZERO_ENS_INFEASIBLE; RELAXED_TO_MINIMUM_ENS,1,7.80928715801804,18.5983642161014,18.5983642161014,0,0,0,0.10625,0,0,0,0,5.27765137411945,7.80928715801804,0,17.7184,0.879964216101414,0
3563,NORMAL,24.44685859082,24.44685859082,0,0,0,0,0,4.91151416733749,0,2.31946406999986,7159.91776308486,23683.577871815,16523.6601087301,1,1,model_online_prior_posterior_event_aware,0,0,0,0,KALMAN_PRIOR_POSTERIOR,173.064037743324,53.762776176145,53.762776176145,-29.315917585325,0.348017608986896,2.11048191171164e-16,0.651982391013104,0.382166647877445,0,0.617833352122555,1,0,0.0367758880359763,0,0.5,NaN,NaN,PLAN_SOLVED,1,V5 solver returned no incumbent. Exitflag=-2. 找不到可行解。 Intlinprog 已停止，因为没有满足约束的整数点。 | FREE_STRICT: V5 solver returned no incumbent. Exitflag=-2. 找不到可行解。 Intlinprog 已停止，因为没有满足约束的整数点。 | STRICT_ZERO_ENS_INFEASIBLE; RELAXED_TO_MINIMUM_ENS,1,2.31946406999986,24.44685859082,24.44685859082,0,0,0,0.10625,0,0,0,0,5.27632299276627,2.31946440194626,0,24.304,0,0.142858590820011
3564,NORMAL,31.4286153312538,31.4286153312538,1.01517099813584,0,3.55930405556928,0.93395731828497,0,8.3064187641843,0,0,9889.43401667474,628.572306625076,-9260.86171004966,1,1,model_online_prior_posterior_event_aware,0.221920763851055,0,0.778079236148945,1,KALMAN_PRIOR_POSTERIOR,161.100618476438,56.6921813960545,56.6921813960545,-25.2635660648007,0.371920763851055,1.92692475269196e-16,0.628079236148945,0.416312337170207,0,0.583687662829793,1,0,0.0478063097283177,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,31.4286153312538,31.4286153312538,0,0,0,0.10625,0,0,0,1.01517099813584,8.92344433311795,0,0,28.0672,0,3.36141533125378
3565,NORMAL,34.9278277585666,34.9278277585666,2.18969791379421,0,5.97067751562399,2.01452208069068,0,10.47029456129,0,0,11360.3752296937,698.556555171331,-10661.8186745223,1,1,model_online_prior_posterior_event_aware,0.268332986972675,0,0.731667013027325,1,KALMAN_PRIOR_POSTERIOR,163.259705771175,60.8927894633551,60.8927894633551,-25.9649617047885,0.418332986972676,1.62115116978574e-16,0.581667013027324,0.504527115627114,2.60269493076987e-17,0.495472884372886,1,0,0.0928244462432411,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,34.9278277585666,34.9278277585666,0,0,0,0.10625,0,0,0,2.18969791379421,11.2481298447723,0,0,30.1056,0,4.82222775856656
3566,NORMAL,43.1354707741664,43.1354707741664,5.01314805390751,0,11.3215401388165,4.61209620959491,0,15.4820603997276,0,0,14801.384835318,862.709415483329,-13938.6754198346,1,1,model_online_prior_posterior_event_aware,0.306901974176681,0,0.693098025823319,1,KALMAN_PRIOR_POSTERIOR,164.821354306002,63.0774317830362,63.0774317830362,-19.9419610088697,0.456901974176682,1.88641553533446e-16,0.543098025823318,0.528530093269836,0,0.471469906730164,1,0,0.0771379744080121,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,43.1354707741664,43.1354707741664,0,0,0,0.10625,0,0,0,5.01314805390751,16.6323227202589,0,0,36.652,0,6.48347077416645
3567,NORMAL,54.5826334213274,54.5826334213274,11.5797544187664,0,16.3334991890934,10.6533740652651,0,20.0249603300338,0,0,19247.6948285123,1091.65266842655,-18156.0421600858,1,1,model_online_prior_posterior_event_aware,0.414847892024517,0,0.585152107975483,1,KALMAN_PRIOR_POSTERIOR,166.059978872826,68.3956809239329,68.3956809239329,-13.8130475026054,0.509980975673962,1.85578197598795e-16,0.490019024326038,0.608556264168911,2.12858172438717e-17,0.391443735831089,1,0,0.106158002994561,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,54.5826334213274,54.5826334213274,0,0,0,0.10625,0,0,0,11.5797544187664,21.512879002561,0,0,46.06,0,8.52263342132742
3568,NORMAL,37.2162707741665,37.2162707741665,4.22803540289386,0,6.12955125508467,3.88979257066235,0,10.7029032567255,0,0,12151.7769538012,744.325415483329,-11407.4515383179,1,1,model_online_prior_posterior_event_aware,0.408206616319929,0,0.591793383680071,1,KALMAN_PRIOR_POSTERIOR,167.258697748877,76.3783342246295,76.3783342246295,-39.162063450463,0.55820661631993,1.88692094470875e-16,0.44179338368007,0.647768520376727,3.58717566765973e-17,0.352231479623273,1,0,0.0964512812919352,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,37.2162707741665,37.2162707741665,0,0,0,0.10625,0,0,0,4.22803540289386,11.4982353712726,0,0,30.7328,0,6.48347077416645
3569,NORMAL,21.0798153312538,21.0798153312538,0,0,0,0,0,4.84587962485921,0,5.61619398352231,6138.08161737291,56583.5361418481,50445.4545244752,1,1,model_online_prior_posterior_event_aware,0,0,0,0,KALMAN_PRIOR_POSTERIOR,171.728726142065,65.8348068071828,65.8348068071828,-44.754991475929,0.658206616319929,2.77555757099895e-16,0.34179338368007,1,2.26930431337969e-17,0,1,0,0.2,0,0.5,NaN,NaN,PLAN_SOLVED,1,V5 solver returned no incumbent. Exitflag=-2. 找不到可行解。 Intlinprog 已停止，因为没有满足约束的整数点。 | FREE_STRICT: V5 solver returned no incumbent. Exitflag=-2. 找不到可行解。 Intlinprog 已停止，因为没有满足约束的整数点。 | STRICT_ZERO_ENS_INFEASIBLE; RELAXED_TO_MINIMUM_ENS,1,5.61619398352231,21.0798153312538,21.0798153312538,0,0,0,0.10625,0,0,0,0,5.20600931477609,5.61619398352231,0,17.7184,0,3.36141533125378
3570,NORMAL,7.2128,7.2128,0,0,0,0,0,3.80034533594524,0,19.3120104838402,1900.17266797262,193264.360838402,191364.188170429,1,1,model_online_prior_posterior_event_aware,0,0,0,0,KALMAN_PRIOR_POSTERIOR,181.832162527932,54.6153019647843,54.6153019647843,-47.4025019647843,0.758206616319929,3.88578059388814e-16,0.24179338368007,1,6.40578923969282e-17,0,1,0,0.2,0,0.5,NaN,NaN,PLAN_SOLVED,1,V5 solver returned no incumbent. Exitflag=-2. 找不到可行解。 Intlinprog 已停止，因为没有满足约束的整数点。 | FREE_STRICT: V5 solver returned no incumbent. Exitflag=-2. 找不到可行解。 Intlinprog 已停止，因为没有满足约束的整数点。 | STRICT_ZERO_ENS_INFEASIBLE; RELAXED_TO_MINIMUM_ENS,1,19.3120104838402,7.2128,7.2128,0,0,0,0.10625,0,0,0,0,4.0828,18,0,7.2128,0,0
3571,NORMAL,6.5856,6.5856,0,0,0,0,0,3.21651586179892,0,19.9376454217216,1608.25793089946,199508.166217216,197899.908286316,1,1,model_online_prior_posterior_event_aware,0,0,0,0,KALMAN_PRIOR_POSTERIOR,195.404108360056,45.430709840427,45.430709840427,-38.845109840427,0.842834300607954,3.24528145320286e-16,0.157165699392046,1,4.69750147365839e-17,0,1,0,0.169255368576049,0,0.5,NaN,NaN,PLAN_SOLVED,1,V5 solver returned no incumbent. Exitflag=-2. 找不到可行解。 Intlinprog 已停止，因为没有满足约束的整数点。 | FREE_STRICT: V5 solver returned no incumbent. Exitflag=-2. 找不到可行解。 Intlinprog 已停止，因为没有满足约束的整数点。 | STRICT_ZERO_ENS_INFEASIBLE; RELAXED_TO_MINIMUM_ENS,1,19.9376454217216,6.5856,6.5856,0,0,0,0.10625,0,0,0,0,3.4556,18,0,6.5856,0,0
3572,NORMAL,10.976,10.976,0,0,0,0,0,4.97688500371231,0,15.5008512031828,3238.18714090131,155228.032031828,151989.844890927,1,1,model_online_prior_posterior_event_aware,0,0,0,0,KALMAN_PRIOR_POSTERIOR,208.073505899853,45.2829000408032,45.2829000408032,-34.3069000408032,0.89784229539517,2.66454446286843e-16,0.10215770460483,1,0,0,1,0,0.110015989574432,0,0.5,NaN,NaN,PLAN_SOLVED,1,V5 solver returned no incumbent. Exitflag=-2. 找不到可行解。 Intlinprog 已停止，因为没有满足约束的整数点。 | FREE_STRICT: V5 solver returned no incumbent. Exitflag=-2. 找不到可行解。 Intlinprog 已停止，因为没有满足约束的整数点。 | STRICT_ZERO_ENS_INFEASIBLE; RELAXED_TO_MINIMUM_ENS,1,15.5008512031828,10.976,10.976,0,0,0,0.10625,0,0,0,0,5.34685120318283,15.5008512031828,0,10.976,0,0
3573,NORMAL,14.7392,14.7392,0,0,0,0,0,4.94752934647926,0,11.7061466811097,4361.92066890672,117356.250811097,112994.33014219,1,1,model_online_prior_posterior_event_aware,0,0,0,0,KALMAN_PRIOR_POSTERIOR,218.453295089042,49.3262157191413,49.3262157191413,-34.5870157191413,0.93359749200686,2.42292669764651e-16,0.0664025079931394,1,3.88175124914981e-17,0,1,0,0.071510393223381,0,0.5,NaN,NaN,PLAN_SOLVED,1,V5 solver returned no incumbent. Exitflag=-2. 找不到可行解。 Intlinprog 已停止，因为没有满足约束的整数点。 | FREE_STRICT: V5 solver returned no incumbent. Exitflag=-2. 找不到可行解。 Intlinprog 已停止，因为没有满足约束的整数点。 | STRICT_ZERO_ENS_INFEASIBLE; RELAXED_TO_MINIMUM_ENS,1,11.7061466811097,14.7392,14.7392,0,0,0,0.10625,0,0,0,0,5.31534668110971,11.7061466811097,0,14.7392,0,0
3574,NORMAL,19.0967100673501,19.0967100673501,0,0,0,0,0,4.93375005539326,0,7.33386617086558,5666.71517643696,73720.5959100028,68053.8807335658,1,1,model_online_prior_posterior_event_aware,0,0,0,0,KALMAN_PRIOR_POSTERIOR,225.869933744441,53.290448760826,53.290448760826,-34.1937386934759,0.83359749200686,2.77555756807564e-16,0.166402507993139,0.0481812915861232,2.48003341867818e-17,0.951818708413877,1,0,0.2,0,0.5,NaN,NaN,PLAN_SOLVED,1,V5 solver returned no incumbent. Exitflag=-2. 找不到可行解。 Intlinprog 已停止，因为没有满足约束的整数点。 | FREE_STRICT: V5 solver returned no incumbent. Exitflag=-2. 找不到可行解。 Intlinprog 已停止，因为没有满足约束的整数点。 | STRICT_ZERO_ENS_INFEASIBLE; RELAXED_TO_MINIMUM_ENS,1,7.33386617086558,19.0967100673501,19.0967100673501,0,0,0,0.10625,0,0,0,0,5.30057623821569,7.33386617086558,0,16.9344,2.16231006735012,0
3575,NORMAL,27.0228145628648,27.0228145628648,0.3439402383083,0,0.24540471779418,0.316425019243636,0,5.16483228253687,0,0,8096.32914819614,540.456291257296,-7555.87285693885,1,1,model_online_prior_posterior_event_aware,0.583597492006859,0,0.416402507993141,1,KALMAN_PRIOR_POSTERIOR,233.961734762777,58.6491720009794,58.6491720009794,-31.6263574381146,0.73359749200686,4.99600360479919e-16,0.266402507993139,0.205634868151905,2.75697362991396e-17,0.794365131848095,1,0,0.2,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,27.0228145628648,27.0228145628648,0,0,0,0.10625,0,0,0,0.3439402383083,5.54887432455648,0,0,19.6,7.42281456286478,0
3576,NORMAL,38.0278005990736,38.0278005990736,5.43587891639802,0,5.8046237872862,5.00100860308618,0,10.3334839574816,0,0,11766.9840434815,760.556011981472,-11006.4280315,1,1,model_online_prior_posterior_event_aware,0.48359749200686,0,0.51640250799314,1,KALMAN_PRIOR_POSTERIOR,240.631105491617,67.0889442111023,67.0889442111023,-29.0611436120287,0.63359749200686,4.99600360922201e-16,0.366402507993139,0,-3.47805151010495e-17,1,1,0,0.2,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,38.0278005990736,38.0278005990736,0,0,0,0.10625,0,0,0,5.43587891639802,11.1019216826756,0,0,24.1472,13.2385551687559,0.642045430317657
3577,NORMAL,45.977444565276,45.977444565276,7.37981645003947,0,11.8586212452401,6.78943113403632,0,15.9232138083572,0,0,14991.0703763473,919.548891305519,-14071.5214850418,1,1,model_online_prior_posterior_event_aware,0.38359749200686,0,0.61640250799314,1,KALMAN_PRIOR_POSTERIOR,246.812328971355,78.2121789543093,78.2121789543093,-32.2347343890333,0.53359749200686,4.9960036076859e-16,0.466402507993139,0,1.41475164215523e-16,1,1,0,0.2,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,45.977444565276,45.977444565276,0,0,0,0.10625,0,0,0,7.37981645003947,17.1076281152365,0,0,26.9696,17.6751720119107,1.33267255336529
3578,NORMAL,48.7087268532706,48.7087268532706,6.20717875165884,0,15.6801049042512,5.71060445152614,0,19.5565072302734,0,0,16548.798683503,974.174537065413,-15574.6241464376,1,1,model_online_prior_posterior_event_aware,0.28359749200686,0,0.71640250799314,1,KALMAN_PRIOR_POSTERIOR,248.693857705693,86.3940056549589,86.3940056549589,-37.6852788016882,0.43359749200686,4.71844784581661e-16,0.566402507993139,0,-1.03132525277586e-16,1,1,0,0.2,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,48.7087268532706,48.7087268532706,0,0,0,0.10625,0,0,0,6.20717875165884,21.0115481016118,0,0,26.0288,20.517456183737,2.16247066953362
3579,NORMAL,55.7610125569262,55.7610125569262,5.31442539453691,0,23.6316420949816,4.88927136297396,0,26.950878805287,0,0,20048.8645297572,1115.22025113852,-18933.6442786187,1,1,model_online_prior_posterior_event_aware,0.18359749200686,0,0.81640250799314,1,KALMAN_PRIOR_POSTERIOR,247.107241074112,89.5491671815519,89.5491671815519,-33.7881546246256,0.33359749200686,4.71844785113097e-16,0.666402507993139,0,6.89082771928494e-17,1,1,0,0.2,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,55.7610125569262,55.7610125569262,0,0,0,0.10625,0,0,0,5.31442539453691,28.9565871623893,0,0,25.2448,27.1547972256724,3.36141533125378
3580,NORMAL,52.9867139328597,52.9867139328597,2.18582030496474,0,23.9611399984062,2.01095468056756,0,27.2801611728779,0,0,19522.7097097752,1059.73427865719,-18462.975431118,1,1,model_online_prior_posterior_event_aware,0.0835974920068601,0,0.91640250799314,1,KALMAN_PRIOR_POSTERIOR,241.400764151362,94.1852775651247,94.1852775651247,-41.1985636322649,0.23359749200686,4.85722574039382e-16,0.766402507993139,0,-6.83313011343725e-17,1,1,0,0.2,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,52.9867139328597,52.9867139328597,0,0,0,0.10625,0,0,0,2.18582030496474,29.310893627895,0,0,27.1264,21.0380861742931,4.82222775856656
3581,NORMAL,59.3618184045265,59.3618184045265,0.044219721051924,0,24.0095484297634,0.04068214336777,0,27.1143678393486,0,0,18966.9476340826,1187.23636809053,-20645.7953600284,1,1,model_online_prior_posterior_event_aware,0.00183836980445931,0,0.998161630195541,1,KALMAN_PRIOR_POSTERIOR,230.391591434752,91.7991345763724,91.7991345763724,-32.4373161718459,0.151838369804459,3.74700270761608e-16,0.84816163019554,0,-1.47970866224055e-16,1,1,0,0.163518244404803,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,59.3618184045265,59.3618184045265,0,8.69432456859202,0,0.157872552126015,0,0,0,0.044219721051924,29.1332741148826,0,0,30.8896,21.9887476303601,6.48347077416645
3582,NORMAL,84.0244669101373,84.0244669101373,0,0,25.8326112450851,0,0,29.0036921797811,0,0,19901.8460898905,1680.48933820275,-28562.6882431835,1,1,model_online_prior_posterior_event_aware,0,0,1,1,KALMAN_PRIOR_POSTERIOR,220.70465873813,95.5880097712026,95.5880097712026,-11.5635428610652,0.0986949403728986,2.70616861618794e-16,0.901305059627101,0,-1.0314618347409e-16,1,1,0,0.106286858863122,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,84.0244669101373,84.0244669101373,0,31.3706400470066,0,0.344135727405117,0,0,0,0,31.1638268631307,0,0,49,18.6201385744107,16.4043283357266
3583,NORMAL,116.451854833402,116.451854833402,12.7303913228506,0,23.7782867475469,11.7119600170226,0,26.8737637455533,0,0,23053.1874789048,2329.03709666804,-38312.8525480165,1,1,model_online_prior_posterior_event_aware,0.348694940372899,0,0.651305059627101,1,KALMAN_PRIOR_POSTERIOR,205.628246180524,111.04849186288,111.04849186288,5.4033629705217,0.198694940372899,2.35922391900574e-16,0.801305059627101,0.718470226467949,-2.10316808783566e-17,0.281529773532051,1,0,0.2,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,116.451854833402,116.451854833402,0,53.355686836887,0,0.660935117999133,0,0,0,12.7303913228506,28.8757766736645,0,0,83.104,13.7611393315477,19.5867155018544
